JobID,WelderName,BusinessTool,ProductType,MaterialType,RodDiameter(mm),Thickness(mm),WeldLength(cm),ProductionTime(min),WeldStrength(%),HeatInput(J/cm),DefectCount,PenetrationDepth(mm),WireUsed(kg),WeldingMethod,LaborCost(₹),MaterialCost(₹),TransportCost(₹),OverheadCost(₹),TotalCost(₹),Quantity,UnitPrice(₹),QA_Status,ReworkNeeded,ProfitMargin(%)
JOB1633,Welder_12,Cutter,Steel Frame,Copper,2.1,8.76,127.9,,96.0,301.4,2.0,9.2,0.79,Gas,1447.0,628.0,754.0,1666.0,4495.0,,5354.0,Fail,Yes,28.82
JOB1634,Welder_18,Lathe,Steel Frame,Mild Steel,7.39,13.91,31.4,142.0,97.2,420.7,1.0,5.52,2.16,,1000.0,4851.0,919.0,,8503.0,28.0,4310.0,Pass,Yes,11.98
JOB1635,Welder_20,Lathe,Steel Frame,Aluminium,2.41,2.08,67.4,148.0,75.3,276.6,3.0,9.69,4.25,TIG,477.0,4826.0,808.0,1209.0,7320.0,4.0,8399.0,Pending,Yes,23.29
JOB1636,Welder_6,Lathe,Steel Frame,Stainless Steel,6.39,1.66,29.0,130.0,79.7,296.2,4.0,9.47,1.97,TIG,1917.0,4068.0,575.0,1179.0,7739.0,15.0,1931.0,Pass,Yes,19.46
JOB1637,Welder_19,Compressor,Tank Base,Aluminium,4.3,8.45,107.5,103.0,95.8,439.5,0.0,8.79,3.78,MIG,565.0,2902.0,324.0,1141.0,4932.0,1.0,3329.0,Pass,No,10.94
,Welder_25,Welder,,Aluminium,4.45,14.25,82.6,138.0,92.3,382.4,3.0,5.5,0.92,Laser,715.0,2147.0,654.0,364.0,3880.0,48.0,1393.0,Fail,No,11.55
JOB1639,Welder_10,Compressor,Auto Component,Titanium,4.82,4.68,97.1,100.0,60.1,296.2,2.0,2.27,3.47,MIG,1438.0,4056.0,553.0,1904.0,,47.0,3465.0,Fail,Yes,17.28
JOB1640,Welder_16,Welder,Machinery Part,Aluminium,6.97,13.19,33.5,101.0,72.8,203.1,1.0,2.96,1.93,Arc,638.0,4391.0,762.0,1390.0,7181.0,16.0,4277.0,Pending,No,15.48
JOB1641,Welder_28,Compressor,Auto Component,Aluminium,4.67,5.94,35.7,72.0,76.9,454.0,2.0,6.83,3.87,Arc,627.0,2693.0,395.0,,4447.0,20.0,6430.0,Fail,Yes,12.28
JOB1642,,Compressor,Auto Component,Copper,7.86,17.84,11.0,38.0,69.2,330.8,3.0,4.8,1.11,,928.0,2547.0,674.0,1373.0,5522.0,33.0,8002.0,Pending,No,25.19
JOB1643,Welder_12,,Pipe Joint,Stainless Steel,5.24,18.02,51.7,,68.0,188.5,0.0,2.32,4.54,Arc,595.0,3604.0,741.0,1637.0,6577.0,17.0,9817.0,Pending,No,17.04
JOB1644,Welder_12,Compressor,Pipe Joint,Copper,2.55,6.65,,21.0,61.5,207.6,4.0,5.31,1.59,Laser,1432.0,4855.0,866.0,1632.0,8785.0,5.0,6988.0,Fail,Yes,21.37
JOB1645,Welder_19,Grinder,Pipe Joint,Copper,8.27,5.37,129.4,139.0,85.7,421.3,3.0,1.16,2.09,,1724.0,2634.0,562.0,1926.0,6846.0,5.0,8509.0,Pass,No,9.73
JOB1646,Welder_1,Cutter,Steel Frame,Mild Steel,4.29,,101.7,182.0,70.5,117.7,0.0,7.61,4.78,Arc,1686.0,1342.0,954.0,,4396.0,39.0,6932.0,Fail,Yes,18.34
JOB1647,Welder_25,Compressor,Tank Base,Copper,5.46,5.57,68.1,217.0,62.1,496.8,3.0,1.66,3.1,MIG,785.0,2471.0,313.0,868.0,4437.0,13.0,3781.0,Pass,No,12.95
JOB1648,Welder_25,Lathe,Steel Frame,Titanium,7.48,13.78,143.2,,69.2,152.1,1.0,6.66,2.15,Laser,1450.0,4860.0,684.0,1665.0,8659.0,44.0,2639.0,Pass,No,18.16
JOB1649,Welder_18,Grinder,Tank Base,Titanium,4.66,16.7,109.3,108.0,92.1,418.4,2.0,8.14,4.77,Arc,574.0,,715.0,1853.0,7545.0,36.0,9973.0,Pending,No,24.52
JOB1650,Welder_5,Grinder,Tank Base,Mild Steel,2.45,13.79,139.9,148.0,94.1,257.9,4.0,2.19,1.98,,1723.0,4113.0,257.0,941.0,7034.0,30.0,3274.0,Pending,Yes,24.22
JOB1651,Welder_12,Grinder,Auto Component,Stainless Steel,4.99,16.66,81.5,183.0,79.3,296.9,0.0,5.67,0.93,Laser,1147.0,891.0,371.0,794.0,3203.0,4.0,3480.0,Fail,Yes,
JOB1652,Welder_16,Cutter,Auto Component,Stainless Steel,9.56,8.54,42.5,38.0,,452.3,4.0,,,Arc,292.0,2779.0,926.0,1592.0,5589.0,23.0,7799.0,Pass,Yes,22.36
JOB1653,Welder_25,Compressor,Tank Base,Copper,,3.97,12.7,152.0,99.1,265.2,4.0,3.35,,Gas,1683.0,1400.0,337.0,1240.0,4660.0,21.0,9547.0,Fail,No,28.53
JOB1654,Welder_8,Compressor,Tank Base,Copper,7.37,15.02,110.3,51.0,68.0,315.0,4.0,,4.33,TIG,1800.0,2994.0,402.0,1403.0,6599.0,21.0,5674.0,Pending,Yes,20.64
JOB1655,Welder_4,Lathe,Steel Frame,Copper,7.06,7.85,22.6,217.0,68.6,119.7,0.0,4.03,1.24,Laser,520.0,1652.0,983.0,1779.0,4934.0,6.0,,Pass,Yes,8.71
JOB1656,Welder_29,Lathe,Steel Frame,Stainless Steel,3.59,13.75,48.9,201.0,71.7,100.9,0.0,5.99,3.79,MIG,1233.0,1794.0,769.0,1622.0,5418.0,24.0,,Fail,Yes,21.99
JOB1657,Welder_18,Grinder,Auto Component,Aluminium,5.35,6.14,82.2,169.0,66.9,197.9,4.0,6.18,2.86,Arc,1113.0,,720.0,1267.0,4065.0,47.0,6819.0,Fail,No,7.62
JOB1658,Welder_13,Lathe,Pipe Joint,Titanium,8.01,2.54,86.8,73.0,75.2,372.2,2.0,2.18,4.91,TIG,1526.0,2675.0,620.0,1121.0,5942.0,31.0,1163.0,,No,26.8
JOB1659,Welder_4,Cutter,Tank Base,Aluminium,2.81,19.86,92.1,252.0,96.4,148.5,3.0,5.12,2.99,MIG,1545.0,3745.0,420.0,501.0,6211.0,,7922.0,Pending,No,17.92
JOB1660,Welder_29,Compressor,Steel Frame,Aluminium,4.22,3.97,29.1,267.0,84.6,145.5,4.0,3.41,0.61,MIG,1679.0,987.0,158.0,1826.0,4650.0,38.0,4381.0,,No,14.63
JOB1661,Welder_5,Grinder,Auto Component,Stainless Steel,4.21,19.78,60.1,161.0,76.5,264.4,1.0,8.58,3.22,Gas,1501.0,3438.0,457.0,1994.0,7390.0,12.0,3064.0,Pending,Yes,6.43
JOB1662,Welder_3,Lathe,Steel Frame,Aluminium,5.46,19.57,94.5,224.0,97.4,359.1,4.0,3.82,1.15,TIG,1821.0,3126.0,803.0,948.0,6698.0,14.0,7589.0,Fail,No,14.52
JOB1663,Welder_5,Cutter,Tank Base,Mild Steel,9.84,16.08,145.6,175.0,61.9,384.8,0.0,8.55,4.09,Laser,1761.0,1449.0,747.0,1808.0,5765.0,12.0,8447.0,Pending,Yes,
JOB1664,Welder_27,Cutter,Tank Base,Copper,2.54,13.53,110.5,40.0,68.4,171.4,,4.86,4.35,TIG,1953.0,1549.0,350.0,1908.0,5760.0,,4984.0,Pending,No,5.52
JOB1665,Welder_28,Lathe,Machinery Part,Mild Steel,6.15,11.98,138.8,241.0,82.6,131.8,1.0,7.54,2.67,TIG,1616.0,4575.0,990.0,859.0,8040.0,19.0,4887.0,Fail,Yes,16.87
JOB1666,Welder_12,Compressor,Pipe Joint,Titanium,3.43,17.46,115.5,291.0,84.6,476.2,3.0,5.59,4.02,MIG,1116.0,4959.0,535.0,1341.0,7951.0,28.0,1339.0,Fail,Yes,28.28
JOB1667,Welder_8,Lathe,Machinery Part,Copper,9.77,6.5,90.8,38.0,61.6,204.3,3.0,,1.15,Gas,294.0,1890.0,245.0,777.0,3206.0,40.0,5821.0,Pass,No,14.87
JOB1668,Welder_16,Grinder,Auto Component,Aluminium,2.91,9.89,32.8,204.0,,441.3,,4.56,2.71,Gas,1979.0,1583.0,958.0,787.0,5307.0,41.0,4781.0,Fail,Yes,15.7
JOB1669,Welder_19,Lathe,Steel Frame,Titanium,5.23,12.77,101.7,,86.0,445.4,4.0,,2.27,TIG,1158.0,,451.0,1282.0,5049.0,5.0,4590.0,Pass,Yes,19.46
JOB1670,Welder_17,Cutter,Auto Component,Copper,7.9,8.81,95.4,290.0,87.9,409.0,4.0,4.83,3.25,TIG,,4887.0,669.0,1078.0,7964.0,5.0,6130.0,Pending,Yes,16.57
,Welder_23,Lathe,Tank Base,Aluminium,7.64,9.12,92.4,96.0,85.5,,4.0,5.12,0.7,Arc,1613.0,2317.0,788.0,1769.0,6487.0,6.0,8691.0,Pass,Yes,9.22
JOB1672,Welder_18,Compressor,Machinery Part,Mild Steel,5.38,,76.0,158.0,72.8,428.7,2.0,5.66,3.88,MIG,1983.0,690.0,899.0,639.0,4211.0,23.0,8315.0,Pass,No,5.46
JOB1673,Welder_22,,Machinery Part,,4.77,11.72,81.7,258.0,63.7,407.7,4.0,,0.86,Laser,1749.0,960.0,344.0,1854.0,4907.0,3.0,8733.0,Pending,No,
JOB1674,Welder_5,Lathe,Machinery Part,Aluminium,5.18,17.16,53.5,292.0,77.1,338.7,1.0,6.93,3.45,Laser,1896.0,3021.0,659.0,911.0,6487.0,37.0,6049.0,Pending,Yes,28.02
JOB1675,Welder_25,Compressor,Auto Component,,,4.83,80.3,207.0,65.2,234.9,2.0,,0.58,Gas,270.0,3976.0,400.0,415.0,5061.0,,5704.0,Pending,No,7.66
JOB1676,Welder_14,Compressor,Tank Base,Titanium,3.64,18.75,33.6,53.0,97.9,205.0,4.0,7.03,4.24,MIG,863.0,3205.0,537.0,373.0,4978.0,43.0,1638.0,Pass,Yes,10.27
JOB1677,Welder_21,Cutter,Steel Frame,,5.86,14.09,121.8,37.0,79.0,148.8,2.0,6.78,1.29,Gas,1168.0,4866.0,967.0,1592.0,8593.0,21.0,8709.0,Fail,Yes,14.26
JOB1678,Welder_8,Compressor,Steel Frame,Titanium,4.15,16.64,31.9,26.0,72.7,303.9,1.0,9.38,2.82,Laser,786.0,1657.0,199.0,1960.0,,20.0,6143.0,Fail,No,25.22
JOB1679,Welder_21,Compressor,Auto Component,,4.3,11.57,17.3,136.0,90.7,334.1,4.0,8.57,1.68,TIG,1599.0,4766.0,824.0,415.0,7604.0,,2224.0,Fail,Yes,11.73
JOB1680,Welder_21,Compressor,Machinery Part,Stainless Steel,7.25,15.81,68.3,177.0,79.9,243.7,0.0,6.83,3.75,MIG,926.0,527.0,913.0,1992.0,4358.0,39.0,5245.0,Pending,No,27.05
JOB1681,Welder_4,Compressor,Pipe Joint,,9.75,1.31,100.5,253.0,72.4,290.1,1.0,4.07,1.95,,567.0,4731.0,579.0,1487.0,,47.0,6423.0,Pending,Yes,6.37
JOB1682,Welder_28,Grinder,Auto Component,Copper,,16.55,68.5,85.0,92.5,245.4,3.0,8.02,3.76,Arc,250.0,3472.0,514.0,1906.0,6142.0,17.0,7607.0,Fail,No,28.52
JOB1683,Welder_1,Grinder,Auto Component,Stainless Steel,2.62,1.76,45.1,240.0,94.7,356.4,3.0,6.18,1.78,TIG,1366.0,3524.0,264.0,1545.0,6699.0,,8407.0,Pending,No,
JOB1684,Welder_26,Cutter,Tank Base,Aluminium,2.6,17.91,85.9,213.0,86.9,460.5,1.0,9.87,3.89,TIG,1642.0,1764.0,737.0,425.0,4568.0,8.0,9073.0,Pass,Yes,21.47
JOB1685,Welder_2,Lathe,Steel Frame,Aluminium,9.61,19.85,55.3,257.0,61.9,165.6,3.0,3.23,0.64,Gas,1771.0,1355.0,401.0,956.0,4483.0,26.0,9152.0,Pass,No,
JOB1686,,Compressor,Auto Component,,4.38,6.59,140.3,223.0,82.7,252.6,1.0,1.72,1.77,MIG,1723.0,4525.0,220.0,1499.0,7967.0,28.0,9859.0,Pending,Yes,24.55
JOB1687,Welder_11,Lathe,Auto Component,Mild Steel,2.74,5.0,138.8,224.0,90.5,156.3,0.0,1.63,2.74,Gas,1187.0,1751.0,187.0,963.0,4088.0,34.0,6768.0,Fail,No,9.16
JOB1688,Welder_2,Lathe,Machinery Part,Aluminium,6.79,15.54,77.8,167.0,65.5,350.0,1.0,6.76,0.7,TIG,1390.0,,316.0,1698.0,7774.0,26.0,3374.0,Fail,Yes,6.22
JOB1689,Welder_21,Cutter,Machinery Part,Mild Steel,6.99,5.81,52.5,78.0,69.1,391.5,4.0,9.45,1.34,Arc,1971.0,1826.0,,1290.0,5759.0,13.0,5090.0,Pass,No,14.89
JOB1690,Welder_20,Compressor,Pipe Joint,Copper,7.19,17.45,111.9,94.0,95.3,472.8,4.0,1.02,4.71,MIG,459.0,1525.0,913.0,1317.0,4214.0,44.0,2015.0,Pending,No,26.34
JOB1691,Welder_29,Compressor,Tank Base,Mild Steel,4.14,2.95,10.3,276.0,60.8,,2.0,7.53,4.9,TIG,1415.0,861.0,278.0,1158.0,3712.0,37.0,1335.0,Fail,No,23.87
JOB1692,Welder_24,Welder,Pipe Joint,,2.12,3.39,73.8,78.0,90.1,480.1,3.0,6.91,3.83,Arc,1425.0,1718.0,801.0,1821.0,5765.0,13.0,1080.0,Fail,Yes,
JOB1693,Welder_16,Lathe,,Stainless Steel,9.72,19.6,53.8,108.0,79.0,125.3,3.0,7.59,1.63,,1997.0,1105.0,262.0,384.0,3748.0,38.0,3134.0,Pending,No,19.3
JOB1694,Welder_11,Lathe,Steel Frame,Stainless Steel,4.01,13.8,138.5,225.0,77.9,,1.0,4.2,1.67,TIG,1408.0,2170.0,692.0,1706.0,5976.0,25.0,1257.0,Pending,Yes,
JOB1695,Welder_28,Grinder,Machinery Part,Titanium,7.41,17.09,6.7,170.0,60.3,122.9,3.0,8.38,3.41,Laser,357.0,2797.0,269.0,932.0,4355.0,47.0,1184.0,Fail,No,26.02
JOB1696,Welder_5,Welder,,Aluminium,7.65,7.16,,103.0,92.8,457.5,4.0,1.4,1.03,Gas,1981.0,2694.0,400.0,1964.0,7039.0,23.0,7841.0,Pending,No,24.67
JOB1697,Welder_3,Grinder,Machinery Part,Titanium,6.88,13.85,112.4,183.0,74.4,311.9,,7.8,4.77,Laser,1845.0,4943.0,473.0,1786.0,9047.0,22.0,1122.0,Pending,Yes,21.41
JOB1698,Welder_30,Grinder,Tank Base,,4.5,12.29,75.3,174.0,81.6,367.7,1.0,3.4,1.51,TIG,298.0,,807.0,750.0,3632.0,21.0,9056.0,Pending,No,16.65
JOB1699,Welder_20,Grinder,,Titanium,4.17,12.46,17.4,124.0,87.1,432.6,3.0,5.29,5.0,,440.0,898.0,302.0,817.0,2457.0,30.0,8263.0,Fail,Yes,29.11
JOB1700,Welder_26,Cutter,Tank Base,Mild Steel,6.78,13.97,146.0,229.0,88.1,160.1,4.0,8.4,2.73,MIG,1714.0,2672.0,146.0,1145.0,5677.0,11.0,5700.0,Pass,Yes,26.98
JOB1701,Welder_28,Cutter,Tank Base,Copper,8.93,11.93,80.1,40.0,98.2,115.4,2.0,3.44,3.97,TIG,401.0,3310.0,562.0,994.0,5267.0,4.0,7658.0,,Yes,21.11
JOB1702,Welder_7,Grinder,Tank Base,Stainless Steel,9.57,9.15,94.1,20.0,81.3,451.6,3.0,,0.51,Arc,833.0,3152.0,769.0,849.0,5603.0,33.0,4514.0,,Yes,14.3
JOB1703,Welder_15,Welder,Steel Frame,Aluminium,2.85,6.24,39.3,139.0,76.0,226.0,0.0,7.13,4.5,Laser,1732.0,3439.0,507.0,1228.0,6906.0,47.0,6633.0,Pass,Yes,20.45
JOB1704,Welder_7,Lathe,Pipe Joint,Copper,3.24,15.6,75.1,114.0,98.1,151.6,,5.8,1.72,MIG,1852.0,1321.0,293.0,415.0,3881.0,12.0,7077.0,Fail,No,19.39
JOB1705,Welder_3,Welder,Auto Component,Copper,9.56,,67.2,36.0,85.7,287.4,3.0,5.63,3.51,Gas,1319.0,1444.0,526.0,1937.0,5226.0,9.0,2394.0,Fail,Yes,14.86
JOB1706,Welder_27,Compressor,Pipe Joint,Mild Steel,7.89,14.15,15.9,236.0,71.9,339.3,3.0,3.31,4.13,Gas,945.0,3978.0,890.0,1331.0,7144.0,32.0,3352.0,Fail,No,12.67
JOB1707,Welder_9,Cutter,Tank Base,Aluminium,9.06,5.43,20.4,11.0,65.1,112.4,4.0,1.31,1.24,,689.0,3279.0,416.0,1541.0,5925.0,11.0,6961.0,Pass,Yes,15.18
JOB1708,,Lathe,Steel Frame,,3.62,12.88,126.4,110.0,93.7,210.0,3.0,4.69,2.49,Gas,778.0,4929.0,578.0,,8198.0,37.0,4944.0,Fail,Yes,19.35
JOB1709,Welder_18,,Machinery Part,Copper,,15.19,39.8,30.0,74.5,113.1,2.0,1.96,2.72,Arc,1441.0,4950.0,520.0,,7614.0,24.0,7405.0,Pass,,15.7
JOB1710,Welder_10,Compressor,Steel Frame,Copper,7.61,5.16,33.3,67.0,86.4,268.1,4.0,9.15,1.9,TIG,726.0,1696.0,368.0,1890.0,4680.0,7.0,1490.0,Pending,No,11.59
JOB1711,Welder_13,Compressor,Tank Base,Mild Steel,7.44,2.14,78.2,189.0,78.8,458.0,1.0,1.37,2.67,MIG,472.0,1712.0,580.0,603.0,3367.0,8.0,2054.0,,Yes,24.02
JOB1712,Welder_12,Grinder,Steel Frame,Titanium,5.27,3.49,,29.0,68.0,,2.0,4.88,1.93,Laser,1442.0,1323.0,810.0,1790.0,5365.0,33.0,1701.0,Fail,Yes,
JOB1713,Welder_28,Cutter,Steel Frame,Stainless Steel,,12.51,,264.0,84.1,354.8,4.0,1.47,2.12,,,2396.0,835.0,1039.0,5255.0,25.0,3934.0,Pass,No,6.69
JOB1714,Welder_3,Cutter,Tank Base,Aluminium,6.66,17.14,88.6,47.0,62.4,164.7,4.0,1.86,3.51,TIG,1882.0,4763.0,362.0,387.0,7394.0,1.0,6387.0,Fail,No,
JOB1715,,Welder,Steel Frame,Copper,4.02,1.85,22.3,157.0,76.5,462.3,0.0,6.93,3.35,Arc,1555.0,2915.0,525.0,1333.0,6328.0,3.0,7037.0,Pending,Yes,27.12
JOB1716,Welder_18,Grinder,Auto Component,Copper,5.6,14.95,10.3,34.0,81.9,306.5,4.0,,1.55,Gas,652.0,1035.0,265.0,607.0,,40.0,5695.0,Pass,Yes,23.88
JOB1717,Welder_25,Grinder,Auto Component,Stainless Steel,9.66,7.49,12.6,130.0,77.4,161.5,2.0,1.3,4.54,Gas,1375.0,3510.0,791.0,733.0,6409.0,28.0,9271.0,Pending,Yes,13.08
JOB1718,Welder_16,Grinder,Steel Frame,Titanium,5.19,10.09,126.0,35.0,89.9,468.7,3.0,1.01,,MIG,546.0,3127.0,527.0,1101.0,5301.0,43.0,9843.0,Pass,No,28.45
JOB1719,Welder_27,Grinder,Machinery Part,Copper,8.72,18.65,22.1,178.0,93.1,403.0,2.0,,2.79,Arc,1015.0,4277.0,803.0,463.0,6558.0,33.0,1416.0,Fail,Yes,6.92
JOB1720,Welder_5,Cutter,Tank Base,Stainless Steel,3.51,7.31,11.5,234.0,90.8,392.7,1.0,7.87,2.45,Arc,613.0,1449.0,496.0,,4120.0,46.0,6566.0,Pass,No,29.03
JOB1721,Welder_22,Cutter,Auto Component,,7.38,9.84,68.5,10.0,61.6,383.7,,6.26,2.2,Laser,1750.0,4008.0,315.0,1640.0,7713.0,1.0,6173.0,Pending,No,11.14
JOB1722,Welder_12,Grinder,Machinery Part,Titanium,9.82,1.26,127.4,270.0,67.8,180.1,4.0,1.34,3.68,MIG,630.0,4802.0,895.0,1295.0,7622.0,38.0,6999.0,Pass,Yes,5.23
JOB1723,Welder_11,Welder,Steel Frame,Aluminium,2.82,2.55,43.0,,81.5,184.4,4.0,5.39,3.52,Laser,578.0,1043.0,963.0,955.0,3539.0,27.0,4866.0,Pending,Yes,15.85
JOB1724,Welder_11,Lathe,Machinery Part,Copper,2.07,5.91,66.1,57.0,97.4,375.3,4.0,7.41,1.38,MIG,1197.0,4400.0,206.0,1658.0,7461.0,38.0,9937.0,Pending,No,13.97
JOB1725,Welder_25,Lathe,Pipe Joint,Stainless Steel,5.47,1.53,10.8,103.0,93.4,187.9,0.0,8.82,3.52,Arc,1094.0,4253.0,197.0,317.0,5861.0,35.0,3002.0,Fail,,18.48
JOB1726,Welder_16,Welder,Auto Component,Mild Steel,2.74,13.0,70.1,270.0,93.7,275.5,0.0,9.41,1.64,MIG,627.0,4724.0,979.0,1394.0,7724.0,10.0,1239.0,Pass,Yes,24.92
JOB1727,Welder_1,Grinder,Steel Frame,Aluminium,7.99,9.1,88.8,287.0,72.1,412.8,3.0,3.95,0.58,MIG,1307.0,2582.0,,1498.0,5968.0,12.0,2944.0,Pending,No,26.06
JOB1728,Welder_8,Cutter,Tank Base,Stainless Steel,9.32,11.41,87.8,214.0,77.2,413.6,4.0,2.22,3.65,MIG,391.0,3366.0,598.0,1110.0,5465.0,10.0,7561.0,Fail,Yes,15.03
,Welder_24,Lathe,Steel Frame,Stainless Steel,5.47,4.32,53.2,194.0,78.8,281.3,1.0,,3.4,TIG,240.0,2746.0,329.0,638.0,3953.0,34.0,6867.0,Fail,No,15.75
JOB1730,Welder_11,Compressor,,Aluminium,4.07,6.62,50.8,184.0,66.3,416.9,3.0,7.99,2.35,TIG,1996.0,2336.0,356.0,547.0,5235.0,24.0,4194.0,Fail,No,8.7
JOB1731,Welder_8,Compressor,Steel Frame,Mild Steel,5.48,13.61,20.5,78.0,61.2,435.4,4.0,9.74,2.87,Arc,1532.0,576.0,142.0,1516.0,3766.0,28.0,8733.0,Pending,Yes,6.19
JOB1732,Welder_13,Welder,Machinery Part,Mild Steel,7.79,19.34,58.2,113.0,97.9,361.9,0.0,5.2,4.76,MIG,,868.0,341.0,1742.0,4552.0,22.0,7359.0,Pass,No,21.03
JOB1733,Welder_12,Grinder,Machinery Part,Titanium,2.07,1.96,19.4,255.0,69.6,191.4,1.0,3.75,3.18,Arc,335.0,848.0,653.0,1648.0,,45.0,8587.0,Pending,No,6.61
JOB1734,Welder_17,Lathe,Machinery Part,Copper,6.72,17.92,116.2,170.0,69.6,209.6,3.0,4.86,3.46,TIG,305.0,4833.0,194.0,605.0,5937.0,16.0,5804.0,Fail,Yes,23.35
,Welder_29,Grinder,Pipe Joint,Aluminium,6.91,11.96,145.1,,63.3,225.9,1.0,3.74,0.79,MIG,718.0,1955.0,865.0,503.0,4041.0,13.0,2353.0,Pending,No,18.48
JOB1736,Welder_9,Lathe,,Aluminium,7.1,11.71,145.7,225.0,97.1,146.7,4.0,,1.25,Laser,1013.0,,287.0,1152.0,5137.0,36.0,,Pending,Yes,
JOB1737,Welder_18,Welder,Machinery Part,Aluminium,3.94,10.51,130.4,,83.2,209.3,2.0,6.34,1.85,TIG,1765.0,4311.0,484.0,1446.0,,,1679.0,Fail,No,18.49
JOB1738,Welder_25,Welder,Pipe Joint,Mild Steel,7.71,2.32,92.1,25.0,86.7,183.8,1.0,1.14,,TIG,325.0,3772.0,918.0,1893.0,6908.0,43.0,9678.0,Pass,No,9.57
JOB1739,Welder_14,Compressor,,Copper,2.73,2.71,,214.0,96.5,282.1,1.0,3.34,3.99,TIG,,4182.0,499.0,746.0,7007.0,23.0,4620.0,Fail,No,15.97
JOB1740,Welder_2,Grinder,Steel Frame,Titanium,,12.42,46.4,48.0,73.8,463.4,0.0,6.95,1.95,MIG,599.0,2346.0,605.0,1012.0,4562.0,14.0,5314.0,Fail,No,24.99
JOB1741,Welder_2,Compressor,Pipe Joint,Stainless Steel,9.02,7.48,96.5,98.0,84.9,141.8,4.0,1.29,2.1,Gas,278.0,2354.0,,1814.0,4712.0,32.0,7864.0,Pending,No,16.55
JOB1742,Welder_18,Grinder,Auto Component,Stainless Steel,7.91,18.43,71.1,265.0,61.6,388.1,1.0,1.75,1.65,Laser,588.0,3485.0,882.0,732.0,5687.0,3.0,2484.0,Fail,No,8.72
JOB1743,Welder_8,Compressor,Pipe Joint,Aluminium,2.11,,74.9,,67.5,374.9,4.0,3.64,,Laser,1802.0,4950.0,224.0,1947.0,8923.0,27.0,1690.0,Pending,No,23.1
,Welder_24,Cutter,Pipe Joint,Copper,,3.72,114.9,225.0,93.2,138.3,0.0,8.9,4.77,Arc,1758.0,3125.0,772.0,1451.0,7106.0,19.0,9083.0,Fail,Yes,9.67
,Welder_1,,Tank Base,Mild Steel,3.72,14.58,45.9,181.0,90.7,469.0,4.0,7.88,,MIG,1924.0,3394.0,186.0,1871.0,7375.0,22.0,7125.0,Fail,No,23.46
JOB1746,Welder_20,Cutter,Steel Frame,Copper,4.17,6.57,51.1,146.0,74.0,,0.0,1.2,1.2,TIG,273.0,1058.0,920.0,1121.0,3372.0,1.0,7668.0,Pass,Yes,16.98
JOB1747,Welder_27,Cutter,Auto Component,,3.98,10.98,139.1,187.0,75.1,245.5,0.0,5.52,3.75,Gas,1228.0,3396.0,588.0,1370.0,6582.0,5.0,3347.0,Fail,No,16.34
JOB1748,Welder_29,Lathe,Machinery Part,Mild Steel,2.5,14.26,13.2,,81.3,402.6,3.0,3.47,3.75,MIG,1686.0,2417.0,325.0,804.0,5232.0,49.0,4708.0,Pass,No,26.29
,Welder_28,Cutter,Machinery Part,Aluminium,5.67,18.11,75.4,197.0,60.0,202.9,4.0,6.84,3.5,MIG,281.0,1754.0,,414.0,3205.0,33.0,,Fail,Yes,
JOB1750,Welder_10,Welder,Pipe Joint,Copper,7.86,16.05,137.4,24.0,69.6,377.4,2.0,7.49,1.11,Gas,1760.0,2181.0,444.0,1739.0,6124.0,19.0,8930.0,Fail,Yes,5.82
JOB1751,Welder_4,Welder,,Stainless Steel,6.85,13.85,93.5,223.0,68.3,115.9,3.0,8.77,2.34,TIG,975.0,2314.0,859.0,1294.0,5442.0,36.0,1637.0,Fail,Yes,12.4
JOB1752,,Lathe,Tank Base,Mild Steel,7.38,13.91,84.2,217.0,70.0,435.8,0.0,5.28,0.98,,1190.0,1162.0,973.0,522.0,3847.0,6.0,,Pass,No,26.77
JOB1753,Welder_30,Cutter,Machinery Part,Titanium,2.65,18.97,41.2,178.0,92.2,279.3,2.0,9.95,4.17,Laser,1628.0,4616.0,617.0,935.0,7796.0,15.0,7793.0,Pending,Yes,5.46
JOB1754,Welder_27,Cutter,Auto Component,Aluminium,9.61,6.62,54.8,289.0,71.2,354.7,1.0,9.82,3.45,Laser,1737.0,3825.0,130.0,1826.0,7518.0,36.0,4008.0,Pass,No,18.63
JOB1755,Welder_13,Cutter,Steel Frame,Mild Steel,8.71,1.02,128.5,155.0,67.7,188.5,1.0,,2.78,Gas,477.0,1741.0,808.0,971.0,3997.0,33.0,8216.0,Fail,No,23.2
JOB1756,Welder_6,Compressor,Auto Component,Titanium,8.44,6.17,86.1,272.0,80.2,370.8,3.0,6.17,2.04,TIG,1039.0,3643.0,843.0,1257.0,6782.0,24.0,8372.0,Pending,Yes,20.55
,Welder_6,Grinder,Steel Frame,Titanium,8.58,5.14,,13.0,94.6,408.9,2.0,4.58,1.33,Gas,423.0,3537.0,395.0,1232.0,5587.0,27.0,6600.0,Fail,No,24.01
JOB1758,Welder_15,Compressor,Machinery Part,Copper,9.46,13.57,19.4,99.0,69.7,289.3,4.0,4.28,0.98,MIG,1807.0,661.0,513.0,395.0,3376.0,49.0,2399.0,Pass,Yes,23.14
JOB1759,Welder_2,Grinder,Steel Frame,Copper,6.35,13.04,,69.0,63.1,347.1,2.0,1.11,4.86,Laser,1291.0,4725.0,936.0,406.0,7358.0,11.0,9003.0,Pass,Yes,22.3
